chr_window	start	stop	ADref	ADalt	DP	nbSNP_Aref	nbSNP_Aalt	tot_snps
Chr3_2488	12435001	12445000	74	124	198	28	32	34
Chr3_2489	12440001	12450000	257	262	519	89	97	103
Chr3_2490	12445001	12455000	233	206	439	80	86	90
Chr3_2491	12450001	12460000	149	123	272	40	41	42
Chr3_2492	12455001	12465000	276	218	494	80	74	88
Chr3_2493	12460001	12470000	187	166	353	74	63	86
Chr3_2494	12465001	12475000	696	448	1144	87	74	91
Chr3_2495	12470001	12480000	740	497	1237	90	83	91
Chr3_2496	12475001	12485000	109	110	219	41	41	42
Chr3_2497	12480001	12490000	185	154	339	47	45	47
Chr3_2498	12485001	12495000	274	230	504	82	74	83
Chr3_2499	12490001	12500000	213	204	417	85	83	96
Chr3_2500	12495001	12505000	252	237	489	83	83	98
Chr3_2501	12500001	12510000	387	390	777	107	107	118
Chr3_2502	12505001	12515000	385	389	774	102	104	113
Chr3_2503	12510001	12520000	308	281	589	86	84	91
Chr3_2504	12515001	12525000	331	206	537	69	67	70
Chr3_2505	12520001	12530000	711	500	1211	152	145	165
Chr3_2506	12525001	12535000	669	557	1226	167	162	182
Chr3_2507	12530001	12540000	153	133	286	44	46	49
Chr3_2508	12535001	12545000	20	17	37	5	7	7
Chr3_2509	12540001	12550000	147	113	260	43	44	44
Chr3_2510	12545001	12555000	300	179	479	99	73	102
Chr3_2511	12550001	12560000	306	207	513	103	74	108
Chr3_2512	12555001	12565000	341	351	692	96	95	103
Chr3_2513	12560001	12570000	476	398	874	110	104	114
Chr3_2514	12565001	12575000	317	223	540	75	67	78
Chr3_2515	12570001	12580000	170	140	310	53	49	57
Chr3_2516	12575001	12585000	261	280	541	88	82	91
Chr3_2517	12580001	12590000	242	294	536	89	89	96
Chr3_2518	12585001	12595000	159	146	305	54	52	59
Chr3_2519	12590001	12600000	56	70	126	21	20	25
Chr3_2520	12595001	12605000	35	62	97	12	16	17
Chr3_2521	12600001	12610000	53	21	74	15	6	16
Chr3_2522	12605001	12615000	166	97	263	41	34	44
Chr3_2523	12610001	12620000	135	102	237	34	36	37
Chr3_2524	12615001	12625000	106	121	227	28	32	32
Chr3_2525	12620001	12630000	308	291	599	72	74	76
Chr3_2526	12625001	12635000	314	278	592	78	76	81
Chr3_2527	12630001	12640000	212	280	492	68	68	71
Chr3_2528	12635001	12645000	193	313	506	68	79	80
Chr3_2529	12640001	12650000	180	208	388	60	70	73
Chr3_2530	12645001	12655000	131	109	240	41	40	43
Chr3_2531	12650001	12660000	118	84	202	40	40	45
Chr3_2532	12655001	12665000	94	53	147	31	31	35
Chr3_2533	12660001	12670000	84	4	88	17	3	17
Chr3_2534	12665001	12675000	238	274	512	67	57	72
Chr3_2535	12670001	12680000	456	416	872	140	126	148
Chr3_2536	12675001	12685000	691	441	1132	217	188	224
Chr3_2537	12680001	12690000	442	378	820	151	143	158
Chr3_2538	12685001	12695000	280	306	586	87	84	94
Chr3_2539	12690001	12700000	261	239	500	72	67	80
Chr3_2540	12695001	12705000	168	131	299	37	32	42
Chr3_2541	12700001	12710000	245	247	492	62	52	63
Chr3_2542	12705001	12715000	161	179	340	63	56	66
Chr3_2543	12710001	12720000	298	233	531	104	96	107
Chr3_2544	12715001	12725000	495	477	972	156	151	158
Chr3_2545	12720001	12730000	304	371	675	98	98	100
Chr3_2546	12725001	12735000	486	679	1165	109	110	111
Chr3_2547	12730001	12740000	686	871	1557	184	179	188
Chr3_2548	12735001	12745000	540	609	1149	158	152	161
Chr3_2549	12740001	12750000	297	341	638	69	69	70
Chr3_2550	12745001	12755000	0	0	0	0	0	0
Chr3_2551	12750001	12760000	0	0	0	0	0	0
Chr3_2552	12755001	12765000	105	96	201	42	40	43
Chr3_2553	12760001	12770000	314	251	565	95	81	97
Chr3_2554	12765001	12775000	265	235	500	75	68	82
Chr3_2555	12770001	12780000	121	160	281	42	47	48
Chr3_2556	12775001	12785000	252	230	482	76	75	77
Chr3_2557	12780001	12790000	207	181	388	65	65	67
Chr3_2558	12785001	12795000	72	74	146	28	29	30
Chr3_2559	12790001	12800000	135	129	264	40	43	44
Chr3_2560	12795001	12805000	200	197	397	56	56	61
Chr3_2561	12800001	12810000	160	176	336	51	50	56
Chr3_2562	12805001	12815000	147	174	321	49	49	52
Chr3_2563	12810001	12820000	175	167	342	56	54	57
Chr3_2564	12815001	12825000	180	155	335	57	55	61
Chr3_2565	12820001	12830000	252	222	474	75	75	82
Chr3_2566	12825001	12835000	298	225	523	71	69	80
Chr3_2567	12830001	12840000	172	130	302	40	37	47
Chr3_2568	12835001	12845000	96	97	193	39	39	44
Chr3_2569	12840001	12850000	150	177	327	55	55	62
Chr3_2570	12845001	12855000	179	201	380	66	61	70
Chr3_2571	12850001	12860000	168	189	357	68	64	70
Chr3_2572	12855001	12865000	92	151	243	45	50	50
Chr3_2573	12860001	12870000	91	117	208	36	40	42
Chr3_2574	12865001	12875000	155	145	300	50	49	53
Chr3_2575	12870001	12880000	153	152	305	52	50	53
Chr3_2576	12875001	12885000	88	116	204	36	37	38
Chr3_2577	12880001	12890000	142	120	262	46	45	48
Chr3_2578	12885001	12895000	190	161	351	55	51	57
Chr3_2579	12890001	12900000	164	167	331	54	49	56
Chr3_2580	12895001	12905000	162	182	344	54	55	59
Chr3_2581	12900001	12910000	204	239	443	60	65	66
Chr3_2582	12905001	12915000	242	263	505	71	72	74
Chr3_2583	12910001	12920000	220	244	464	64	65	66
Chr3_2584	12915001	12925000	225	229	454	62	62	64
Chr3_2585	12920001	12930000	207	191	398	62	60	64
Chr3_2586	12925001	12935000	251	198	449	61	60	62
Chr3_2587	12930001	12940000	314	226	540	77	77	84
Chr3_2588	12935001	12945000	230	229	459	77	87	95
Chr3_2589	12940001	12950000	200	231	431	81	94	103
Chr3_2590	12945001	12955000	349	238	587	104	105	117
Chr3_2591	12950001	12960000	269	168	437	72	66	74
Chr3_2592	12955001	12965000	125	96	221	46	37	46
Chr3_2593	12960001	12970000	166	112	278	54	48	57
Chr3_2594	12965001	12975000	450	79	529	92	32	95
Chr3_2595	12970001	12980000	645	22	667	141	8	141
Chr3_2596	12975001	12985000	339	1	340	91	1	91
Chr3_2597	12980001	12990000	71	4	75	19	2	19
Chr3_2598	12985001	12995000	150	101	251	31	30	31
Chr3_2599	12990001	13000000	270	227	497	78	76	78
Chr3_2600	12995001	13005000	128	129	257	49	47	49
Chr3_2601	13000001	13010000	0	0	0	0	0	0
Chr3_2602	13005001	13015000	0	0	0	0	0	0
Chr3_2603	13010001	13020000	43	46	89	13	13	13
Chr3_2604	13015001	13025000	43	46	89	13	13	13
Chr3_2605	13020001	13030000	68	61	129	16	12	16
Chr3_2606	13025001	13035000	114	132	246	34	30	34
Chr3_2607	13030001	13040000	78	106	184	29	30	30
Chr3_2608	13035001	13045000	32	35	67	11	12	12
Chr3_2609	13040001	13050000	0	0	0	0	0	0
Chr3_2610	13045001	13055000	0	0	0	0	0	0
Chr3_2611	13050001	13060000	0	0	0	0	0	0
Chr3_2612	13055001	13065000	0	0	0	0	0	0
Chr3_2613	13060001	13070000	0	0	0	0	0	0
Chr3_2614	13065001	13075000	0	0	0	0	0	0
Chr3_2615	13070001	13080000	0	0	0	0	0	0
Chr3_2616	13075001	13085000	0	0	0	0	0	0
Chr3_2617	13080001	13090000	19	11	30	5	5	5
Chr3_2618	13085001	13095000	49	23	72	11	11	11
Chr3_2619	13090001	13100000	40	23	63	13	10	13
Chr3_2620	13095001	13105000	294	117	411	71	36	71
Chr3_2621	13100001	13110000	953	560	1513	188	158	193
Chr3_2622	13105001	13115000	828	594	1422	167	169	172
Chr3_2623	13110001	13120000	338	299	637	90	87	90
Chr3_2624	13115001	13125000	277	251	528	76	72	79
Chr3_2625	13120001	13130000	195	225	420	56	60	66
Chr3_2626	13125001	13135000	280	267	547	62	65	69
Chr3_2627	13130001	13140000	279	217	496	55	53	58
Chr3_2628	13135001	13145000	454	328	782	89	91	95
Chr3_2629	13140001	13150000	533	373	906	106	105	109
Chr3_2630	13145001	13155000	230	201	431	58	56	59
Chr3_2631	13150001	13160000	76	89	165	31	30	34
Chr3_2632	13155001	13165000	158	78	236	46	28	51
Chr3_2633	13160001	13170000	215	195	410	67	56	75
Chr3_2634	13165001	13175000	217	208	425	67	62	75
Chr3_2635	13170001	13180000	219	160	379	61	49	65
Chr3_2636	13175001	13185000	108	133	241	36	34	37
Chr3_2637	13180001	13190000	123	155	278	47	48	49
Chr3_2638	13185001	13195000	106	117	223	41	41	43
Chr3_2639	13190001	13200000	120	131	251	44	46	49
Chr3_2640	13195001	13205000	184	198	382	68	67	75
Chr3_2641	13200001	13210000	329	132	461	47	37	49
Chr3_2642	13205001	13215000	531	150	681	57	43	59
Chr3_2643	13210001	13220000	359	209	568	68	59	70
Chr3_2644	13215001	13225000	201	183	384	57	54	58
Chr3_2645	13220001	13230000	222	143	365	61	56	62
Chr3_2646	13225001	13235000	178	194	372	59	61	64
Chr3_2647	13230001	13240000	122	164	286	39	42	44
Chr3_2648	13235001	13245000	125	97	222	45	36	49
Chr3_2649	13240001	13250000	114	82	196	47	36	52
Chr3_2650	13245001	13255000	199	129	328	53	44	54
Chr3_2651	13250001	13260000	263	188	451	70	58	72
Chr3_2652	13255001	13265000	184	155	339	57	37	60
Chr3_2653	13260001	13270000	145	124	269	46	34	48
Chr3_2654	13265001	13275000	157	206	363	49	50	50
Chr3_2655	13270001	13280000	228	260	488	64	63	65
Chr3_2656	13275001	13285000	297	216	513	83	74	84
Chr3_2657	13280001	13290000	259	185	444	76	66	78
Chr3_2658	13285001	13295000	158	122	280	52	47	57
Chr3_2659	13290001	13300000	159	161	320	54	55	61
Chr3_2660	13295001	13305000	198	210	408	63	63	69
Chr3_2661	13300001	13310000	195	161	356	59	54	61
Chr3_2662	13305001	13315000	187	148	335	60	52	62
Chr3_2663	13310001	13320000	275	296	571	87	84	94
Chr3_2664	13315001	13325000	460	519	979	160	166	172
Chr3_2665	13320001	13330000	348	360	708	127	127	135
Chr3_2666	13325001	13335000	166	138	304	50	44	55
Chr3_2667	13330001	13340000	177	183	360	59	58	67
Chr3_2668	13335001	13345000	137	187	324	53	65	66
Chr3_2669	13340001	13350000	80	98	178	27	36	36
Chr3_2670	13345001	13355000	22	15	37	4	4	4
Chr3_2671	13350001	13360000	100	97	197	33	29	35
Chr3_2672	13355001	13365000	473	391	864	117	112	120
Chr3_2673	13360001	13370000	512	392	904	134	129	138
Chr3_2674	13365001	13375000	221	192	413	77	70	81
Chr3_2675	13370001	13380000	164	200	364	53	57	62
Chr3_2676	13375001	13385000	288	253	541	75	82	86
Chr3_2677	13380001	13390000	329	241	570	82	79	85
Chr3_2678	13385001	13395000	385	233	618	97	73	99
Chr3_2679	13390001	13400000	388	214	602	98	65	103
Chr3_2680	13395001	13405000	126	75	201	34	22	37
Chr3_2681	13400001	13410000	0	0	0	0	0	0
Chr3_2682	13405001	13415000	13	6	19	5	4	5
Chr3_2683	13410001	13420000	94	31	125	22	12	22
Chr3_2684	13415001	13425000	91	25	116	22	8	22
Chr3_2685	13420001	13430000	10	0	10	5	0	5
Chr3_2686	13425001	13435000	25	47	72	14	18	18
Chr3_2687	13430001	13440000	33	47	80	31	18	35
Chr3_2688	13435001	13445000	38	3	41	22	1	22
Chr3_2689	13440001	13450000	57	7	64	22	4	22
Chr3_2690	13445001	13455000	181	163	344	71	59	77
Chr3_2691	13450001	13460000	275	289	564	93	94	100
Chr3_2692	13455001	13465000	197	210	407	67	66	71
Chr3_2693	13460001	13470000	163	180	343	62	62	69
Chr3_2694	13465001	13475000	250	244	494	93	85	103
Chr3_2695	13470001	13480000	265	210	475	101	79	110
Chr3_2696	13475001	13485000	164	124	288	65	54	73
Chr3_2697	13480001	13490000	134	137	271	45	49	53
Chr3_2698	13485001	13495000	298	258	556	90	82	93
Chr3_2699	13490001	13500000	251	206	457	75	66	75
Chr3_2700	13495001	13505000	197	156	353	49	44	49
Chr3_2701	13500001	13510000	1135	732	1867	119	108	120
Chr3_2702	13505001	13515000	1147	754	1901	129	125	137
Chr3_2703	13510001	13520000	221	176	397	62	62	69
Chr3_2704	13515001	13525000	70	59	129	17	15	17
Chr3_2705	13520001	13530000	105	85	190	23	23	23
Chr3_2706	13525001	13535000	286	230	516	69	70	72
Chr3_2707	13530001	13540000	488	352	840	119	113	122
Chr3_2708	13535001	13545000	352	258	610	89	84	91
Chr3_2709	13540001	13550000	86	86	172	26	26	28
Chr3_2710	13545001	13555000	258	251	509	72	71	75
Chr3_2711	13550001	13560000	557	562	1119	145	142	151
Chr3_2712	13555001	13565000	553	491	1044	129	111	133
Chr3_2713	13560001	13570000	516	428	944	113	104	119
Chr3_2714	13565001	13575000	454	490	944	126	135	136
Chr3_2715	13570001	13580000	389	496	885	135	139	141
Chr3_2716	13575001	13585000	535	503	1038	161	149	162
Chr3_2717	13580001	13590000	465	421	886	117	105	120
Chr3_2718	13585001	13595000	192	173	365	31	25	34
Chr3_2719	13590001	13600000	154	70	224	16	10	18
Chr3_2720	13595001	13605000	127	90	217	29	25	35
Chr3_2721	13600001	13610000	69	57	126	31	29	37
Chr3_2722	13605001	13615000	43	42	85	14	16	16
Chr3_2723	13610001	13620000	4	17	21	2	3	3
Chr3_2724	13615001	13625000	25	38	63	4	4	5
Chr3_2725	13620001	13630000	27	26	53	5	3	5
Chr3_2726	13625001	13635000	2	0	2	1	0	1
Chr3_2727	13630001	13640000	0	0	0	0	0	0
Chr3_2728	13635001	13645000	0	0	0	0	0	0
Chr3_2729	13640001	13650000	0	0	0	0	0	0
Chr3_2730	13645001	13655000	2	4	6	1	1	1
Chr3_2731	13650001	13660000	2	4	6	1	1	1
Chr3_2732	13655001	13665000	4	3	7	1	1	1
Chr3_2733	13660001	13670000	45	20	65	4	4	4
Chr3_2734	13665001	13675000	41	17	58	3	3	3
Chr3_2735	13670001	13680000	4	0	4	1	0	1
Chr3_2736	13675001	13685000	4	0	4	1	0	1
Chr3_2737	13680001	13690000	0	0	0	0	0	0
Chr3_2738	13685001	13695000	0	0	0	0	0	0
Chr3_2739	13690001	13700000	9	3	12	2	2	2
Chr3_2740	13695001	13705000	9	3	12	2	2	2
Chr3_2741	13700001	13710000	65	200	265	6	7	7
Chr3_2742	13705001	13715000	172	218	390	13	12	14
Chr3_2743	13710001	13720000	107	23	130	7	6	8
Chr3_2744	13715001	13725000	0	5	5	0	1	1
Chr3_2745	13720001	13730000	0	0	0	0	0	0
Chr3_2746	13725001	13735000	0	0	0	0	0	0
Chr3_2747	13730001	13740000	0	0	0	0	0	0
Chr3_2748	13735001	13745000	0	0	0	0	0	0
Chr3_2749	13740001	13750000	10	0	10	2	0	2
Chr3_2750	13745001	13755000	41	5	46	5	1	5
Chr3_2751	13750001	13760000	31	5	36	3	1	3
Chr3_2752	13755001	13765000	0	0	0	0	0	0
Chr3_2753	13760001	13770000	0	0	0	0	0	0
Chr3_2754	13765001	13775000	0	0	0	0	0	0
Chr3_2755	13770001	13780000	8	8	16	3	1	3
Chr3_2756	13775001	13785000	9	9	18	4	2	5
Chr3_2757	13780001	13790000	1	1	2	1	1	2
Chr3_2758	13785001	13795000	7	4	11	1	1	1
Chr3_2759	13790001	13800000	12	4	16	3	1	3
Chr3_2760	13795001	13805000	52	7	59	10	3	10
Chr3_2761	13800001	13810000	108	27	135	25	6	28
Chr3_2762	13805001	13815000	125	33	158	20	5	23
Chr3_2763	13810001	13820000	195	35	230	11	8	11
Chr3_2764	13815001	13825000	134	27	161	10	8	10
Chr3_2765	13820001	13830000	188	96	284	50	32	52
Chr3_2766	13825001	13835000	185	91	276	48	30	50
Chr3_2767	13830001	13840000	27	8	35	1	2	2
Chr3_2768	13835001	13845000	27	8	35	1	2	2
Chr3_2769	13840001	13850000	7	0	7	1	0	1
Chr3_2770	13845001	13855000	80	17	97	6	3	6
Chr3_2771	13850001	13860000	73	17	90	5	3	5
Chr3_2772	13855001	13865000	17	7	24	6	4	6
Chr3_2773	13860001	13870000	23	11	34	11	5	11
Chr3_2774	13865001	13875000	6	4	10	5	1	5
Chr3_2775	13870001	13880000	0	0	0	0	0	0
Chr3_2776	13875001	13885000	1	2	3	1	1	1
Chr3_2777	13880001	13890000	1	2	3	1	1	1
Chr3_2778	13885001	13895000	3	11	14	1	1	1
Chr3_2779	13890001	13900000	45	11	56	14	1	14
Chr3_2780	13895001	13905000	46	0	46	15	0	15
Chr3_2781	13900001	13910000	4	0	4	2	0	2
Chr3_2782	13905001	13915000	9	0	9	1	0	1
Chr3_2783	13910001	13920000	38	0	38	12	0	12
Chr3_2784	13915001	13925000	78	57	135	29	22	33
Chr3_2785	13920001	13930000	52	60	112	19	23	23
Chr3_2786	13925001	13935000	3	3	6	1	1	1
Chr3_2787	13930001	13940000	0	0	0	0	0	0
Chr3_2788	13935001	13945000	0	0	0	0	0	0
Chr3_2789	13940001	13950000	0	0	0	0	0	0
Chr3_2790	13945001	13955000	0	0	0	0	0	0
Chr3_2791	13950001	13960000	97	0	97	48	0	48
Chr3_2792	13955001	13965000	149	1	150	67	1	68
Chr3_2793	13960001	13970000	52	1	53	19	1	20
Chr3_2794	13965001	13975000	0	0	0	0	0	0
Chr3_2795	13970001	13980000	0	0	0	0	0	0
Chr3_2796	13975001	13985000	104	87	191	24	22	28
Chr3_2797	13980001	13990000	307	359	666	70	70	77
Chr3_2798	13985001	13995000	260	337	597	59	62	63
Chr3_2799	13990001	14000000	57	65	122	13	14	14
Chr3_2800	13995001	14005000	0	0	0	0	0	0
Chr3_2801	14000001	14010000	0	0	0	0	0	0
Chr3_2802	14005001	14015000	0	0	0	0	0	0
Chr3_2803	14010001	14020000	0	0	0	0	0	0
Chr3_2804	14015001	14025000	0	0	0	0	0	0
Chr3_2805	14020001	14030000	0	0	0	5	0	5
Chr3_2806	14025001	14035000	5	0	5	6	0	6
Chr3_2807	14030001	14040000	5	0	5	1	0	1
Chr3_2808	14035001	14045000	10	13	23	3	3	3
Chr3_2809	14040001	14050000	183	179	362	39	36	43
Chr3_2810	14045001	14055000	306	278	584	70	66	77
Chr3_2811	14050001	14060000	272	203	475	69	62	73
Chr3_2812	14055001	14065000	233	255	488	78	74	86
Chr3_2813	14060001	14070000	154	264	418	65	71	77
Chr3_2814	14065001	14075000	91	122	213	32	37	38
Chr3_2815	14070001	14080000	243	137	380	63	59	67
Chr3_2816	14075001	14085000	564	321	885	129	101	134
Chr3_2817	14080001	14090000	385	257	642	89	66	92
Chr3_2818	14085001	14095000	64	104	168	25	25	26
Chr3_2819	14090001	14100000	158	160	318	40	41	43
Chr3_2820	14095001	14105000	220	181	401	51	55	57
Chr3_2821	14100001	14110000	139	113	252	41	42	45
Chr3_2822	14105001	14115000	158	121	279	63	44	66
Chr3_2823	14110001	14120000	234	237	471	83	68	87
Chr3_2824	14115001	14125000	206	233	439	81	76	87
Chr3_2825	14120001	14130000	105	119	224	57	52	65
Chr3_2826	14125001	14135000	21	41	62	14	16	18
Chr3_2827	14130001	14140000	0	0	0	0	0	0
Chr3_2828	14135001	14145000	0	0	0	0	0	0
Chr3_2829	14140001	14150000	96	52	148	28	24	29
Chr3_2830	14145001	14155000	237	193	430	77	72	83
Chr3_2831	14150001	14160000	284	298	582	94	91	103
Chr3_2832	14155001	14165000	301	331	632	104	101	112
Chr3_2833	14160001	14170000	352	375	727	117	114	122
Chr3_2834	14165001	14175000	277	242	519	77	71	79
Chr3_2835	14170001	14180000	84	42	126	20	16	21
Chr3_2836	14175001	14185000	74	7	81	5	3	5
Chr3_2837	14180001	14190000	73	6	79	4	2	4
Chr3_2838	14185001	14195000	728	318	1046	10	9	10
Chr3_2839	14190001	14200000	1718	490	2208	11	10	11
Chr3_2840	14195001	14205000	1399	294	1693	5	4	5
Chr3_2841	14200001	14210000	1017	219	1236	23	14	23
Chr3_2842	14205001	14215000	832	146	978	36	25	36
Chr3_2843	14210001	14220000	515	180	695	51	45	52
Chr3_2844	14215001	14225000	738	185	923	55	41	56
Chr3_2845	14220001	14230000	519	148	667	45	33	48
Chr3_2846	14225001	14235000	106	129	235	38	37	43
Chr3_2847	14230001	14240000	110	92	202	44	43	48
Chr3_2848	14235001	14245000	192	190	382	69	73	78
Chr3_2849	14240001	14250000	213	221	434	81	81	90
Chr3_2850	14245001	14255000	242	173	415	91	77	96
Chr3_2851	14250001	14260000	313	244	557	91	80	95
Chr3_2852	14255001	14265000	298	269	567	81	74	87
Chr3_2853	14260001	14270000	328	230	558	87	73	93
Chr3_2854	14265001	14275000	350	204	554	83	66	85
Chr3_2855	14270001	14280000	272	111	383	56	38	57
Chr3_2856	14275001	14285000	301	84	385	44	25	44
Chr3_2857	14280001	14290000	246	120	366	43	32	44
Chr3_2858	14285001	14295000	237	195	432	71	60	79
Chr3_2859	14290001	14300000	279	232	511	78	71	88
Chr3_2860	14295001	14305000	288	322	610	67	76	78
Chr3_2861	14300001	14310000	230	290	520	63	66	73
Chr3_2862	14305001	14315000	147	169	316	53	50	58
Chr3_2863	14310001	14320000	265	233	498	80	79	85
Chr3_2864	14315001	14325000	206	152	358	62	58	65
Chr3_2865	14320001	14330000	54	46	100	18	18	21
Chr3_2866	14325001	14335000	15	26	41	6	8	8
Chr3_2867	14330001	14340000	1	4	5	1	1	1
Chr3_2868	14335001	14345000	1	4	5	1	1	1
Chr3_2869	14340001	14350000	0	0	0	0	0	0
Chr3_2870	14345001	14355000	0	0	0	0	0	0
Chr3_2871	14350001	14360000	0	0	0	0	0	0
Chr3_2872	14355001	14365000	37	62	99	12	12	12
Chr3_2873	14360001	14370000	37	62	99	12	12	12
Chr3_2874	14365001	14375000	0	0	0	0	0	0
Chr3_2875	14370001	14380000	0	0	0	0	0	0
Chr3_2876	14375001	14385000	340	476	816	115	85	130
Chr3_2877	14380001	14390000	402	521	923	131	95	146
Chr3_2878	14385001	14395000	70	46	116	17	11	17
Chr3_2879	14390001	14400000	8	1	9	1	1	1
Chr3_2880	14395001	14405000	0	0	0	0	0	0
Chr3_2881	14400001	14410000	7	5	12	4	1	4
Chr3_2882	14405001	14415000	9	10	19	5	2	5
Chr3_2883	14410001	14420000	2	5	7	1	1	1
Chr3_2884	14415001	14425000	0	0	0	0	0	0
Chr3_2885	14420001	14430000	0	0	0	0	0	0
Chr3_2886	14425001	14435000	0	0	0	0	0	0
Chr3_2887	14430001	14440000	20	0	20	2	0	2
Chr3_2888	14435001	14445000	20	0	20	2	0	2
Chr3_2889	14440001	14450000	0	0	0	0	0	0
Chr3_2890	14445001	14455000	0	0	0	0	0	0
Chr3_2891	14450001	14460000	17	11	28	6	5	6
Chr3_2892	14455001	14465000	17	11	28	6	5	6
Chr3_2893	14460001	14470000	36	76	112	20	22	25
Chr3_2894	14465001	14475000	68	81	149	25	24	30
Chr3_2895	14470001	14480000	238	59	297	23	10	23
Chr3_2896	14475001	14485000	218	54	272	21	8	21
Chr3_2897	14480001	14490000	12	0	12	3	0	3
Chr3_2898	14485001	14495000	0	0	0	0	0	0
Chr3_2899	14490001	14500000	0	0	0	0	0	0
Chr3_2900	14495001	14505000	0	0	0	0	0	0
Chr3_2901	14500001	14510000	0	0	0	0	0	0
Chr3_2902	14505001	14515000	77	1	78	19	1	19
Chr3_2903	14510001	14520000	77	1	78	19	1	19
Chr3_2904	14515001	14525000	51	0	51	6	0	6
Chr3_2905	14520001	14530000	86	0	86	16	0	16
Chr3_2906	14525001	14535000	180	0	180	54	0	54
Chr3_2907	14530001	14540000	196	42	238	71	21	71
Chr3_2908	14535001	14545000	105	81	186	42	37	43
Chr3_2909	14540001	14550000	54	39	93	15	16	16
Chr3_2910	14545001	14555000	51	39	90	12	12	12
Chr3_2911	14550001	14560000	51	39	90	12	12	12
Chr3_2912	14555001	14565000	6	6	12	3	3	3
Chr3_2913	14560001	14570000	17	13	30	8	6	8
Chr3_2914	14565001	14575000	82	64	146	24	20	24
Chr3_2915	14570001	14580000	71	57	128	19	17	19
Chr3_2916	14575001	14585000	0	0	0	0	0	0
Chr3_2917	14580001	14590000	89	28	117	13	11	13
Chr3_2918	14585001	14595000	89	28	117	13	11	13
Chr3_2919	14590001	14600000	0	0	0	0	0	0
Chr3_2920	14595001	14605000	0	0	0	0	0	0
Chr3_2921	14600001	14610000	0	0	0	0	0	0
Chr3_2922	14605001	14615000	10	8	18	2	2	2
Chr3_2923	14610001	14620000	45	8	53	12	2	12
Chr3_2924	14615001	14625000	44	0	44	14	0	14
Chr3_2925	14620001	14630000	10	3	13	5	1	5
Chr3_2926	14625001	14635000	3	17	20	3	3	3
Chr3_2927	14630001	14640000	2	14	16	2	2	2
Chr3_2928	14635001	14645000	22	4	26	7	1	7
Chr3_2929	14640001	14650000	22	4	26	7	1	7
Chr3_2930	14645001	14655000	0	0	0	0	0	0
Chr3_2931	14650001	14660000	145	237	382	65	68	71
Chr3_2932	14655001	14665000	324	406	730	121	130	137
Chr3_2933	14660001	14670000	336	324	660	99	101	109
Chr3_2934	14665001	14675000	306	305	611	77	75	82
Chr3_2935	14670001	14680000	247	329	576	56	59	62
Chr3_2936	14675001	14685000	158	256	414	37	39	42
Chr3_2937	14680001	14690000	109	105	214	28	26	34
Chr3_2938	14685001	14695000	104	118	222	32	31	36
Chr3_2939	14690001	14700000	118	163	281	43	43	45
Chr3_2940	14695001	14705000	162	143	305	52	47	52
